Date,Open,High,Low,Close,Adj Close,Volume
2015-08-19,170.419998,171.080002,168.050003,169.220001,164.105606,272200
2015-08-20,167.899994,169.220001,165.690002,165.710007,160.701721,352200
2015-08-21,164.720001,164.960007,161.419998,161.740005,156.851685,525300
2015-08-24,155.059998,159.369995,152.789993,155.020004,150.334824,982500
2015-08-25,158.759995,159.039993,154.029999,154.250000,149.588089,838300
2015-08-26,157.440002,157.990005,154.820007,157.449997,152.691345,720900
2015-08-27,159.139999,163.899994,158.440002,163.250000,158.316055,633400
2015-08-28,162.490005,164.190002,162.059998,164.050003,159.091888,356900
2015-08-31,162.759995,164.029999,160.839996,162.089996,157.191101,481100
2015-09-01,158.789993,159.389999,154.839996,155.860001,151.149399,632600
2015-09-02,157.600006,158.750000,155.869995,158.729996,153.932663,487000
2015-09-03,159.070007,162.529999,158.210007,158.740005,153.942352,508200
2015-09-04,157.759995,158.350006,155.369995,156.279999,151.556717,319800
2015-09-08,158.660004,160.649994,157.610001,160.630005,155.775208,350500
2015-09-09,162.149994,162.149994,158.050003,158.350006,153.564117,249800
2015-09-10,157.770004,160.139999,157.770004,159.039993,154.233292,372700
2015-09-11,156.820007,158.539993,156.279999,158.320007,153.535034,425800
2015-09-14,158.330002,159.119995,156.949997,158.679993,153.884155,337700
2015-09-15,159.369995,160.929993,158.520004,160.580002,155.726746,324100
2015-09-16,160.410004,162.779999,160.009995,162.339996,157.433563,349300
2015-09-17,162.059998,163.979996,161.029999,161.470001,156.589859,456800
2015-09-18,160.000000,160.559998,157.149994,157.490005,152.730179,799500
2015-09-21,157.970001,159.580002,157.610001,158.220001,153.438065,359500
2015-09-22,156.309998,156.710007,154.119995,155.029999,150.344513,428900
2015-09-23,155.139999,155.179993,152.860001,153.339996,148.705551,415200
2015-09-24,151.800003,154.970001,150.910004,153.910004,149.258347,651200
2015-09-25,155.600006,155.619995,153.360001,154.210007,149.549271,429500
2015-09-28,152.860001,153.889999,152.000000,152.929993,148.307938,790200
2015-09-29,153.350006,155.110001,152.490005,153.119995,148.492188,512500
2015-09-30,154.660004,156.919998,154.009995,156.699997,151.963989,563600
2015-10-01,157.589996,157.860001,156.250000,157.750000,152.982254,586600
2015-10-02,154.919998,159.809998,154.679993,159.710007,154.883041,600600
2015-10-05,160.770004,164.449997,160.009995,164.320007,159.353729,677700
2015-10-06,164.080002,165.600006,163.639999,165.020004,160.032532,484400
2015-10-07,166.009995,168.470001,165.000000,167.759995,162.936554,694000
2015-10-08,167.899994,174.339996,166.029999,173.970001,168.968018,710300
2015-10-09,173.800003,174.899994,173.059998,173.699997,168.705795,565600
2015-10-12,173.770004,174.630005,172.770004,174.229996,169.220551,287200
2015-10-13,174.050003,175.860001,171.960007,174.149994,169.142838,341700
2015-10-14,173.979996,175.210007,173.210007,173.550003,168.560104,447500
2015-10-15,174.720001,174.899994,172.300003,174.639999,169.618774,349500
2015-10-16,174.979996,175.240005,172.600006,173.710007,168.715515,414900
2015-10-19,173.110001,174.610001,172.899994,174.550003,169.531326,334400
2015-10-20,173.649994,174.889999,173.100006,174.179993,169.171967,525900
2015-10-21,174.979996,175.729996,172.690002,172.949997,167.977371,391900
2015-10-22,173.860001,176.880005,172.990005,175.500000,170.454025,1001900
2015-10-23,176.809998,177.490005,175.690002,176.860001,171.774933,793500
2015-10-26,177.550003,184.589996,176.860001,182.910004,177.651016,1076800
2015-10-27,182.000000,183.210007,180.149994,183.089996,177.825806,529700
2015-10-28,182.940002,184.589996,181.149994,184.199997,178.903900,482900
2015-10-29,183.399994,184.570007,183.100006,184.240005,178.942734,262500
2015-10-30,184.679993,187.039993,184.160004,186.350006,180.992096,621900
2015-11-02,186.350006,189.500000,185.669998,188.850006,183.420212,406700
2015-11-03,187.869995,188.750000,186.250000,186.970001,181.594284,443300
2015-11-04,187.270004,188.820007,186.580002,187.800003,182.400391,317400
2015-11-05,187.440002,188.820007,186.279999,187.910004,182.507233,414600
2015-11-06,186.869995,188.380005,186.160004,187.360001,181.973022,264800
2015-11-09,186.660004,187.899994,184.399994,185.660004,180.321930,281100
2015-11-10,185.020004,186.270004,183.750000,186.059998,180.710419,276400
2015-11-11,186.410004,188.529999,185.979996,187.470001,182.079880,247600
2015-11-12,185.779999,187.619995,184.250000,184.330002,179.030151,265800
2015-11-13,184.029999,186.300003,183.679993,184.479996,179.175888,309400
2015-11-16,184.399994,187.000000,183.899994,186.960007,181.584564,355600
2015-11-17,187.720001,188.080002,184.479996,185.750000,180.409317,407100
2015-11-18,186.320007,191.320007,185.589996,191.100006,185.605515,497300
2015-11-19,190.789993,191.809998,188.740005,189.440002,183.993225,445400
2015-11-20,190.179993,192.539993,189.880005,191.490005,185.984253,353400
2015-11-23,191.339996,192.380005,190.470001,192.279999,186.751587,253200
2015-11-24,190.779999,193.199997,190.100006,192.509995,186.974930,307400
2015-11-25,193.270004,194.979996,192.259995,193.839996,188.266739,297100
2015-11-27,194.009995,194.990005,192.639999,194.830002,189.228256,130600
2015-11-30,195.000000,195.929993,193.380005,193.490005,187.926804,568700
2015-12-01,194.309998,194.979996,190.130005,191.679993,186.168808,608500
2015-12-02,191.050003,192.479996,187.309998,188.100006,182.691742,615500
2015-12-03,188.380005,189.259995,185.820007,187.619995,182.225571,592200
2015-12-04,187.979996,189.970001,186.419998,189.479996,184.032074,589000
2015-12-07,189.119995,189.470001,187.309998,188.259995,182.847153,343900
2015-12-08,186.809998,187.399994,185.350006,186.279999,180.924057,395000
2015-12-09,185.970001,188.020004,184.330002,185.449997,180.117935,377500
2015-12-10,185.110001,187.639999,184.380005,186.520004,181.157211,286400
2015-12-11,184.839996,185.850006,182.449997,183.270004,178.000641,303900
2015-12-14,183.750000,184.490005,182.529999,184.119995,178.826233,310600
2015-12-15,185.720001,185.869995,182.089996,183.139999,177.874344,378500
2015-12-16,182.979996,186.830002,182.750000,186.419998,181.060043,364500
2015-12-17,186.460007,188.320007,183.399994,184.600006,179.292419,649200
2015-12-18,184.250000,185.490005,183.220001,183.320007,178.049240,855400
2015-12-21,184.570007,185.529999,183.389999,185.160004,179.836273,245300
2015-12-22,185.740005,187.740005,184.949997,187.220001,181.837082,264800
2015-12-23,188.160004,190.360001,188.070007,190.080002,184.614838,291200
2015-12-24,189.539993,190.350006,189.139999,189.839996,184.381744,117600
2015-12-28,188.729996,190.520004,188.279999,190.179993,184.711960,194100
2015-12-29,191.320007,193.320007,191.179993,192.619995,187.081818,263400
2015-12-30,192.500000,192.979996,190.410004,190.580002,185.100464,185200
2015-12-31,190.070007,191.160004,189.500000,189.789993,184.333191,247700
2016-01-04,186.380005,187.240005,184.259995,186.509995,181.147461,514300
2016-01-05,186.399994,188.080002,184.520004,187.559998,182.167282,350200
2016-01-06,184.529999,187.559998,182.979996,183.369995,178.383087,471100
2016-01-07,179.830002,181.259995,177.490005,177.889999,173.052109,444300
2016-01-08,179.229996,179.850006,175.240005,175.619995,170.843872,489400
2016-01-11,176.509995,177.929993,171.660004,173.470001,168.752319,724300
2016-01-12,175.179993,176.880005,173.240005,176.059998,171.271881,553100
2016-01-13,177.240005,178.559998,170.559998,170.759995,166.116013,483600
2016-01-14,170.949997,172.360001,168.800003,170.839996,166.193848,834100
2016-01-15,167.970001,171.070007,166.050003,169.429993,164.822159,902100
2016-01-19,171.979996,172.300003,168.369995,169.520004,164.909760,493100
2016-01-20,167.039993,168.940002,164.729996,167.619995,163.061386,686100
2016-01-21,167.690002,168.880005,165.220001,166.399994,161.874588,584600
2016-01-22,171.279999,172.229996,167.580002,168.520004,163.936935,532200
2016-01-25,168.279999,168.679993,165.940002,166.089996,161.573013,525400
2016-01-26,166.949997,169.330002,166.220001,169.279999,164.676270,425100
2016-01-27,169.270004,171.970001,167.369995,168.259995,163.684036,302600
2016-01-28,170.089996,171.240005,168.139999,169.720001,165.104309,415400
2016-01-29,170.300003,175.809998,169.240005,175.669998,170.892456,961800
2016-02-01,157.339996,164.940002,157.309998,163.729996,159.277237,2355500
2016-02-02,161.899994,161.899994,155.789993,158.889999,154.568848,1083500
2016-02-03,160.809998,162.139999,157.179993,162.110001,157.701263,666900
2016-02-04,162.039993,168.100006,160.490005,166.970001,162.429077,723000
2016-02-05,165.820007,165.820007,161.020004,163.119995,158.683807,836800
2016-02-08,161.750000,162.860001,159.539993,161.869995,157.467773,465300
2016-02-09,160.600006,163.690002,160.190002,161.830002,157.428879,596600
2016-02-10,161.220001,163.289993,159.919998,160.250000,155.891861,532700
2016-02-11,157.600006,161.110001,157.179993,159.970001,155.619476,470700
2016-02-12,160.669998,164.610001,157.750000,163.589996,159.141022,396700
2016-02-16,165.059998,167.889999,163.389999,167.289993,162.740387,602500
2016-02-17,168.179993,170.179993,168.179993,169.710007,165.094604,550600
2016-02-18,169.600006,172.360001,168.880005,170.500000,165.863129,634000
2016-02-19,170.660004,172.139999,168.949997,170.339996,165.707428,648000
2016-02-22,171.360001,173.679993,171.039993,173.009995,168.304840,553600
2016-02-23,172.399994,174.440002,170.300003,171.259995,166.602448,440700
2016-02-24,170.009995,170.869995,168.589996,170.220001,165.590714,401400
2016-02-25,171.220001,172.199997,169.250000,171.000000,166.349472,507900
2016-02-26,171.940002,172.080002,170.240005,170.339996,165.707428,685600
2016-02-29,170.020004,170.500000,166.869995,167.929993,163.363007,682500
2016-03-01,169.000000,172.559998,168.580002,171.880005,167.205551,491300
2016-03-02,171.009995,172.380005,170.300003,171.429993,166.767776,398900
2016-03-03,171.210007,172.470001,170.630005,172.380005,167.691986,346400
2016-03-04,171.960007,172.899994,170.070007,172.500000,167.808701,503600
2016-03-07,171.679993,173.479996,171.679993,173.440002,168.723160,363000
2016-03-08,171.660004,172.440002,170.380005,170.779999,166.135468,348900
2016-03-09,171.690002,172.509995,170.080002,170.610001,165.970093,378500
2016-03-10,170.580002,171.509995,168.789993,170.460007,165.824203,358400
2016-03-11,171.850006,174.029999,170.899994,173.809998,169.083069,439100
2016-03-14,173.750000,176.479996,173.529999,175.500000,170.727112,448700
2016-03-15,173.949997,176.929993,173.949997,175.800003,171.018997,305700
2016-03-16,175.669998,177.589996,175.139999,177.429993,172.604630,432400
2016-03-17,177.690002,180.690002,177.520004,179.779999,174.890747,542800
2016-03-18,180.309998,182.550003,179.720001,181.850006,176.904449,754400
2016-03-21,181.149994,181.660004,180.619995,181.320007,176.388809,331100
2016-03-22,181.210007,182.619995,180.800003,182.020004,177.069763,362400
2016-03-23,182.149994,182.619995,179.279999,179.960007,175.065842,409000
2016-03-24,179.050003,180.669998,178.860001,180.529999,175.620316,363100
2016-03-28,180.710007,182.190002,180.410004,182.000000,177.050339,366700
2016-03-29,181.979996,183.029999,180.750000,182.520004,177.556213,377300
2016-03-30,183.740005,184.419998,181.660004,182.009995,177.060059,371000
2016-03-31,181.839996,183.690002,181.139999,182.770004,177.799438,362300
2016-04-01,181.240005,185.139999,180.619995,184.660004,179.638000,506000
2016-04-04,184.589996,184.589996,179.399994,180.399994,175.493835,576900
2016-04-05,179.020004,179.550003,178.429993,178.720001,173.859528,454400
2016-04-06,178.619995,179.330002,176.190002,178.940002,174.366272,409000
2016-04-07,178.000000,178.860001,176.009995,176.559998,172.047089,555600
2016-04-08,178.029999,178.460007,177.070007,177.949997,173.401581,381300
2016-04-11,178.089996,178.539993,176.300003,176.679993,172.164017,316500
2016-04-12,177.309998,178.339996,176.089996,177.490005,172.953293,301100
2016-04-13,178.029999,178.910004,176.619995,178.160004,173.606186,531300
2016-04-14,178.779999,178.910004,176.729996,176.899994,172.378387,425200
2016-04-15,177.309998,178.000000,176.710007,177.149994,172.621994,370200
2016-04-18,176.250000,179.119995,176.059998,178.830002,174.259033,396500
2016-04-19,179.539993,180.690002,178.179993,179.750000,175.155548,264400
2016-04-20,180.000000,180.000000,177.169998,178.550003,173.986191,324800
2016-04-21,178.440002,179.750000,177.479996,178.720001,174.151871,399600
2016-04-22,177.570007,179.919998,177.570007,178.630005,174.064178,482300
2016-04-25,175.710007,181.149994,175.029999,179.660004,175.067856,915200
2016-04-26,179.789993,180.130005,176.860001,178.839996,174.268814,655500
2016-04-27,176.490005,180.169998,175.869995,179.229996,174.648849,454500
2016-04-28,177.970001,179.500000,176.350006,176.800003,172.280960,510600
2016-04-29,175.869995,177.050003,175.020004,176.089996,171.589096,555800
2016-05-02,176.029999,177.839996,175.179993,177.500000,172.963074,581800
2016-05-03,176.580002,176.580002,173.759995,176.199997,171.696274,387500
2016-05-04,174.639999,175.660004,172.679993,173.610001,169.172531,487700
2016-05-05,174.529999,175.860001,173.779999,174.369995,169.913055,400600
2016-05-06,174.210007,176.289993,173.649994,176.139999,171.637802,283000
2016-05-09,175.869995,176.600006,174.139999,174.660004,170.195663,343000
2016-05-10,175.070007,177.699997,175.070007,177.509995,172.972794,326200
2016-05-11,177.279999,178.210007,175.910004,175.970001,171.472168,302200
2016-05-12,176.229996,177.479996,174.809998,177.149994,172.621994,424900
2016-05-13,176.800003,177.970001,175.279999,176.320007,171.813263,421900
2016-05-16,176.669998,179.669998,175.610001,178.910004,174.337051,543000
2016-05-17,178.500000,181.289993,177.690002,180.389999,175.779190,805500
2016-05-18,179.979996,181.809998,179.250000,181.139999,176.510010,656000
2016-05-19,179.610001,180.520004,178.240005,179.990005,175.389420,616200
2016-05-20,181.179993,183.729996,181.179993,183.100006,178.419937,912400
2016-05-23,179.000000,179.300003,172.000000,172.710007,168.295517,2638800
2016-05-24,173.440002,177.979996,173.440002,173.970001,169.523300,1175900
2016-05-25,174.529999,176.149994,173.910004,174.080002,169.630447,825800
2016-05-26,173.899994,174.369995,170.229996,171.710007,167.321030,793600
2016-05-27,172.179993,172.369995,170.550003,172.000000,167.603607,1525400
2016-05-31,172.279999,172.289993,169.529999,171.080002,166.707184,1501000
2016-06-01,170.160004,171.169998,169.270004,170.869995,166.502502,466500
2016-06-02,170.880005,171.990005,170.250000,171.649994,167.262573,469000
2016-06-03,171.389999,172.449997,170.559998,171.779999,167.389267,354700
2016-06-06,172.479996,174.630005,172.179993,173.779999,169.338150,502900
2016-06-07,174.190002,174.910004,173.600006,174.020004,169.572021,362300
2016-06-08,174.259995,175.070007,172.610001,173.940002,169.494034,385400
2016-06-09,173.240005,175.000000,172.729996,174.250000,169.796143,325700
2016-06-10,173.690002,173.690002,171.539993,172.139999,167.740067,242000
2016-06-13,172.119995,172.580002,168.830002,168.899994,164.582870,429000
2016-06-14,168.339996,169.250000,167.330002,169.039993,164.719269,417800
2016-06-15,169.639999,170.229996,168.179993,168.380005,164.076157,303000
2016-06-16,167.929993,169.020004,165.929993,168.619995,164.310028,324900
2016-06-17,168.789993,169.669998,166.869995,167.669998,163.384323,573800
2016-06-20,169.789993,171.339996,169.789993,170.460007,166.103027,450600
2016-06-21,170.169998,171.220001,170.130005,170.279999,165.927612,398500
2016-06-22,170.800003,171.880005,169.690002,169.929993,165.586533,339100
2016-06-23,171.580002,172.970001,171.220001,172.910004,168.490372,270300
2016-06-24,167.449997,169.229996,167.330002,167.369995,163.092010,1083800
2016-06-27,165.559998,166.110001,163.850006,164.770004,160.558426,748900
2016-06-28,166.279999,166.990005,164.800003,166.529999,162.273438,417400
2016-06-29,168.300003,168.949997,166.949997,167.149994,162.877594,758100
2016-06-30,167.410004,170.610001,167.330002,170.559998,166.200439,493600
2016-07-01,170.949997,171.929993,168.850006,169.919998,165.576797,444600
2016-07-05,169.149994,169.149994,166.559998,166.929993,162.663223,621000
2016-07-06,166.600006,167.070007,165.059998,166.740005,162.770599,478400
2016-07-07,167.250000,168.070007,166.100006,167.270004,163.288025,383300
2016-07-08,168.619995,170.570007,168.619995,170.039993,165.992035,399800
2016-07-11,170.070007,171.160004,169.690002,170.610001,166.548492,381300
2016-07-12,171.779999,171.949997,169.600006,170.539993,166.480164,927900
2016-07-13,170.360001,171.259995,169.509995,170.070007,166.021378,1172400
2016-07-14,171.389999,172.699997,171.119995,172.020004,167.924911,516100
2016-07-15,172.509995,173.570007,171.000000,171.910004,167.817535,439100
2016-07-18,171.500000,171.979996,170.470001,170.710007,166.646088,367100
2016-07-19,170.020004,171.240005,169.699997,171.220001,167.143967,426100
2016-07-20,172.059998,174.559998,172.059998,173.729996,169.594208,671900
2016-07-21,173.539993,174.020004,171.570007,171.850006,167.758972,334100
2016-07-22,171.660004,173.369995,170.699997,173.309998,169.184204,602000
2016-07-25,165.000000,166.869995,159.279999,163.330002,159.441833,4247400
2016-07-26,162.619995,166.130005,162.119995,165.470001,161.530869,1389400
2016-07-27,165.559998,167.600006,165.160004,167.539993,163.551559,1503800
2016-07-28,167.160004,169.429993,166.979996,169.119995,165.093964,822500
2016-07-29,168.820007,171.610001,168.490005,170.360001,166.304428,1030900
2016-08-01,170.089996,172.000000,170.089996,171.479996,167.397766,708900
2016-08-02,171.229996,171.419998,169.220001,169.580002,165.542999,628600
2016-08-03,169.500000,170.289993,168.490005,169.070007,165.045135,489900
2016-08-04,169.770004,170.220001,169.130005,169.570007,165.533249,460200
2016-08-05,170.250000,171.070007,169.639999,170.710007,166.646088,338300
2016-08-08,171.119995,171.729996,170.589996,171.679993,167.593033,411600
2016-08-09,171.940002,172.610001,170.809998,171.339996,167.261139,322400
2016-08-10,171.610001,171.860001,170.509995,171.710007,167.622299,275700
2016-08-11,171.860001,174.600006,171.860001,174.449997,170.297043,458400
2016-08-12,174.080002,174.080002,172.050003,172.710007,168.598495,331500
2016-08-15,172.649994,174.259995,172.220001,173.789993,169.652786,392700
2016-08-16,173.529999,173.750000,172.610001,172.720001,168.608246,341400
2016-08-17,172.869995,173.229996,171.850006,172.880005,168.764404,553900
2016-08-18,172.720001,173.220001,172.070007,173.220001,169.096359,302000
2016-08-19,172.729996,176.429993,172.059998,176.399994,172.200653,1481700
2016-08-22,176.000000,177.130005,175.229996,176.509995,172.308014,543000
2016-08-23,177.000000,177.470001,176.419998,176.990005,172.776627,385800
2016-08-24,176.820007,177.149994,176.070007,176.559998,172.356842,431100
2016-08-25,175.970001,176.880005,175.779999,176.830002,172.620407,222000
2016-08-26,177.229996,178.960007,176.729996,177.800003,173.567307,606200
2016-08-29,177.669998,178.669998,177.649994,178.570007,174.318970,284500
2016-08-30,178.729996,179.169998,178.210007,178.800003,174.543503,387300
2016-08-31,178.460007,178.770004,176.729996,177.550003,173.323288,584300
2016-09-01,177.119995,180.869995,176.929993,180.710007,176.408020,560700
2016-09-02,181.080002,182.240005,180.710007,182.149994,177.813751,383300
2016-09-06,182.199997,182.199997,179.509995,180.419998,176.124924,546400
2016-09-07,180.089996,180.330002,179.020004,179.710007,175.431824,390500
2016-09-08,179.639999,181.509995,178.910004,180.210007,175.919952,539100
2016-09-09,178.750000,179.289993,176.059998,176.059998,171.868713,516500
2016-09-12,175.270004,180.029999,174.449997,179.800003,175.519699,462300
2016-09-13,178.580002,178.949997,177.279999,177.580002,173.352539,432900
2016-09-14,177.360001,178.610001,175.479996,176.259995,172.063980,378400
2016-09-15,175.809998,178.500000,175.490005,178.190002,173.948013,375000
2016-09-16,177.539993,177.550003,175.389999,177.190002,172.971848,601500
2016-09-19,177.880005,178.429993,176.270004,176.699997,172.493500,261300
2016-09-20,177.830002,177.830002,175.979996,175.990005,171.800415,569700
2016-09-21,176.119995,178.240005,176.089996,178.050003,173.811340,289300
2016-09-22,178.309998,182.350006,178.309998,182.130005,177.794235,457000
2016-09-23,182.199997,182.210007,180.100006,180.100006,175.812592,278900
2016-09-26,179.610001,179.610001,178.039993,178.350006,174.104218,319900
2016-09-27,178.259995,179.779999,177.380005,179.580002,175.304977,392300
2016-09-28,179.929993,183.029999,179.889999,182.839996,178.487320,463500
2016-09-29,181.919998,183.119995,180.550003,181.300003,176.983994,566600
2016-09-30,182.419998,183.490005,180.880005,182.470001,178.126114,539200
2016-10-03,181.160004,183.000000,181.009995,182.089996,177.755173,327300
2016-10-04,182.279999,182.690002,180.750000,181.949997,177.618500,524500
2016-10-05,181.479996,182.949997,181.309998,182.309998,178.263855,312000
2016-10-06,181.720001,181.789993,179.779999,181.309998,177.286041,419900
2016-10-07,181.190002,181.190002,178.809998,179.880005,175.887817,419800
2016-10-10,180.600006,181.229996,179.000000,179.399994,175.418442,223800
2016-10-11,179.229996,179.229996,175.289993,176.860001,172.934814,644400
2016-10-12,176.520004,177.270004,175.860001,176.369995,172.455688,327900
2016-10-13,174.860001,175.020004,173.580002,173.880005,170.021011,375800
2016-10-14,173.869995,175.589996,172.919998,172.940002,169.101822,483400
2016-10-17,172.690002,172.919998,171.320007,171.429993,167.625320,450500
2016-10-18,172.559998,172.610001,170.419998,172.520004,168.691162,531500
2016-10-19,172.860001,174.699997,172.169998,174.559998,170.685883,438000
2016-10-20,174.479996,174.610001,172.619995,173.179993,169.336487,401100
2016-10-21,171.470001,172.929993,170.399994,172.399994,168.573792,352000
2016-10-24,173.710007,174.869995,171.470001,171.509995,167.703568,365400
2016-10-25,171.470001,172.360001,170.449997,171.339996,167.537369,471900
2016-10-26,171.130005,171.259995,169.440002,169.729996,165.963074,758300
2016-10-27,170.300003,170.520004,167.750000,168.479996,164.740784,678200
2016-10-28,168.979996,169.440002,167.500000,167.910004,164.183487,851900
2016-10-31,168.559998,174.880005,168.559998,173.309998,169.463623,2106900
2016-11-01,172.869995,174.789993,171.270004,171.580002,167.771988,2830100
2016-11-02,171.679993,171.970001,169.960007,170.070007,166.295547,724200
2016-11-03,170.470001,171.309998,169.669998,170.360001,166.579086,439000
2016-11-04,170.809998,171.320007,169.419998,169.470001,165.708817,1033700
2016-11-07,171.320007,173.039993,171.270004,172.850006,169.013840,550000
2016-11-08,173.119995,174.889999,172.139999,174.039993,170.177399,756800
2016-11-09,173.259995,177.229996,171.570007,176.949997,173.022827,970000
2016-11-10,177.089996,180.500000,176.600006,179.809998,175.819351,1157500
2016-11-11,179.570007,180.309998,178.009995,178.949997,174.978470,713700
2016-11-14,179.059998,180.250000,178.960007,179.580002,175.594467,729500
2016-11-15,179.449997,181.779999,178.190002,181.649994,177.618500,832900
2016-11-16,181.380005,181.710007,180.020004,181.279999,177.256699,611100
2016-11-17,181.490005,182.250000,180.750000,181.419998,177.393600,956000
2016-11-18,181.100006,181.860001,179.960007,180.119995,176.122482,318400
2016-11-21,181.149994,182.039993,180.779999,182.039993,177.999847,573900
2016-11-22,182.699997,183.869995,181.779999,183.789993,179.711044,581700
2016-11-23,183.250000,184.429993,183.250000,184.199997,180.111923,377700
2016-11-25,184.220001,184.600006,182.199997,183.130005,179.065659,172100
2016-11-28,182.800003,183.350006,181.160004,182.080002,178.038986,415000
2016-11-29,181.630005,182.199997,180.979996,181.100006,177.080704,293200
2016-11-30,181.690002,182.309998,180.940002,181.110001,177.090469,740700
2016-12-01,181.410004,182.639999,181.229996,181.830002,177.794525,668200
2016-12-02,181.660004,182.690002,181.320007,182.320007,178.273651,518300
2016-12-05,183.169998,184.929993,181.160004,181.639999,177.608719,569400
2016-12-06,183.779999,185.360001,182.009995,183.050003,178.987442,924300
2016-12-07,183.720001,183.949997,182.789993,183.509995,179.437256,962100
2016-12-08,182.630005,183.770004,182.630005,183.289993,179.222137,1462500
2016-12-09,183.119995,185.929993,182.960007,185.800003,181.676437,792900
2016-12-12,185.720001,185.809998,184.130005,184.889999,180.786621,401000
2016-12-13,186.000000,189.440002,185.509995,188.039993,183.866699,1369800
2016-12-14,187.740005,188.820007,186.330002,186.660004,182.517334,868500
2016-12-15,186.100006,187.190002,185.259995,186.970001,182.820450,699200
2016-12-16,187.750000,188.470001,184.820007,185.000000,180.894180,1113700
2016-12-19,185.089996,185.850006,183.860001,184.429993,180.336807,410000
2016-12-20,185.330002,186.889999,184.919998,186.330002,182.194641,395500
2016-12-21,186.279999,186.630005,185.789993,185.809998,181.686188,376400
2016-12-22,186.000000,186.380005,184.699997,186.009995,181.881760,486500
2016-12-23,186.429993,186.589996,185.619995,185.929993,181.803497,190000
2016-12-27,185.860001,187.050003,185.860001,186.199997,182.067505,264800
2016-12-28,186.460007,187.029999,183.740005,183.809998,179.730591,312900
2016-12-29,184.110001,185.330002,182.639999,183.130005,179.065659,376300
2016-12-30,184.089996,184.139999,182.029999,183.080002,179.016769,372300
2017-01-03,184.820007,185.710007,183.740005,184.929993,180.825699,421400
2017-01-04,185.309998,186.429993,184.449997,185.289993,181.177750,436900
2017-01-05,184.679993,186.990005,184.300003,185.270004,181.501038,342700
2017-01-06,187.149994,189.190002,186.419998,187.869995,184.048126,647800
2017-01-09,188.039993,188.039993,185.970001,186.309998,182.519852,285300
2017-01-10,185.630005,186.429993,184.550003,186.000000,182.216187,500700
2017-01-11,185.710007,189.789993,185.059998,188.970001,185.125763,670500
2017-01-12,188.759995,188.759995,185.630005,187.660004,183.842407,446300
2017-01-13,189.509995,190.009995,188.119995,188.500000,184.665329,622500
2017-01-17,188.050003,188.389999,185.429993,186.020004,182.235764,381800
2017-01-18,186.720001,189.089996,185.330002,186.910004,183.107666,709600
2017-01-19,187.649994,188.220001,185.100006,185.419998,181.647964,341500
2017-01-20,186.119995,186.869995,185.110001,186.220001,182.431686,464100
2017-01-23,185.850006,186.710007,185.119995,186.360001,182.568848,669000
2017-01-24,186.699997,188.479996,186.009995,187.880005,184.057922,491200
2017-01-25,188.550003,190.899994,188.199997,190.580002,186.702988,602600
2017-01-26,191.009995,191.940002,189.500000,190.440002,186.565811,457100
2017-01-27,191.119995,191.119995,189.520004,190.750000,186.869522,289900
2017-01-30,190.110001,190.479996,188.360001,190.399994,186.526642,436200
2017-01-31,190.160004,191.940002,189.580002,191.850006,187.947174,739700
2017-02-01,192.070007,192.750000,190.449997,191.360001,187.467148,493000
2017-02-02,190.360001,191.899994,189.740005,191.759995,187.858978,352100
2017-02-03,192.210007,192.919998,191.440002,192.860001,188.936600,566100
2017-02-06,192.289993,192.990005,191.320007,192.699997,188.779877,376500
2017-02-07,193.270004,193.339996,191.669998,192.350006,188.436981,428000
2017-02-08,192.490005,193.110001,191.220001,193.009995,189.083603,483600
2017-02-09,195.080002,205.690002,194.029999,202.199997,198.086594,1325000
2017-02-10,203.500000,205.779999,203.009995,204.559998,200.398590,849200
2017-02-13,205.910004,207.380005,204.630005,205.740005,201.554581,573500
2017-02-14,205.490005,206.690002,204.960007,205.369995,201.192123,461500
2017-02-15,204.210007,207.600006,203.839996,206.740005,202.534225,413400
2017-02-16,206.949997,207.130005,204.470001,206.809998,202.602829,497700
2017-02-17,206.490005,207.220001,205.279999,207.139999,202.926102,1076800
2017-02-21,207.619995,207.869995,205.970001,207.380005,203.161240,497000
2017-02-22,206.649994,208.970001,206.649994,207.869995,203.641266,402300
2017-02-23,209.830002,210.169998,207.330002,209.449997,205.189133,557100
2017-02-24,209.220001,210.000000,208.460007,209.910004,205.639740,624900
2017-02-27,209.830002,210.559998,208.729996,210.039993,205.767105,845000
2017-02-28,210.039993,211.990005,208.339996,209.199997,204.944244,645300
2017-03-01,211.679993,213.330002,210.669998,212.960007,208.627747,506000
2017-03-02,212.830002,213.389999,211.589996,212.779999,208.451355,342400
2017-03-03,211.429993,213.050003,211.270004,212.850006,208.519958,290900
2017-03-06,211.929993,213.240005,211.229996,212.330002,208.010513,281900
2017-03-07,211.860001,212.960007,211.320007,211.750000,207.442322,598300
2017-03-08,211.199997,211.869995,210.050003,210.279999,206.002213,637300
2017-03-09,210.520004,211.690002,210.119995,210.619995,206.335297,443700
2017-03-10,210.830002,212.550003,209.770004,211.369995,207.070053,369200
2017-03-13,211.009995,211.740005,210.089996,211.160004,206.864334,699300
2017-03-14,210.490005,211.539993,209.889999,211.300003,207.001495,453300
2017-03-15,211.500000,214.410004,211.139999,213.929993,209.577942,526600
2017-03-16,213.679993,214.440002,210.720001,210.949997,206.658615,627600
2017-03-17,211.160004,211.669998,209.990005,210.940002,206.648804,742000
